ID	PRIMER	ERROR
SRR1383453.32	20100505_IGHV_left_7	0.0
SRR1383453.1741	20100505_IGHV_left_7	0.0
SRR1383453.2971	20100505_IGHV_left_3	0.0
SRR1383453.3561	20100505_IGHV_left_10	0.0
SRR1383453.5501	20100505_IGHV_left_10	0.0
SRR1383453.1145	20100505_IGHV_left_36	0.04166666666666663
SRR1383453.5595	20100505_IGHV_left_14	0.0
SRR1383453.6791	20100505_IGHV_left_2	0.0
SRR1383453.7560	20100505_IGHV_left_10	0.0
SRR1383453.8700	20100505_IGHV_left_44	0.0
SRR1383453.6478	20100505_IGHV_left_43	0.0
SRR1383453.7744	20100505_IGHV_left_7	0.0
SRR1383453.11608	20100505_IGHV_left_2	0.0
SRR1383453.7692	20100505_IGHV_left_10	0.0
SRR1383453.11369	20100505_IGHV_left_2	0.0
SRR1383453.14337	20100505_IGHV_left_3	0.0
SRR1383453.14380	20100505_IGHV_left_6	0.0
SRR1383453.15972	20100505_IGHV_left_3	0.038461538461538436
SRR1383453.17392	20100505_IGHV_left_2	0.0
SRR1383453.11812	20100505_IGHV_left_2	0.0
SRR1383453.15951	20100505_IGHV_left_33	0.0
SRR1383453.17464	20100505_IGHV_left_32	0.0
SRR1383453.13731	20100505_IGHV_left_10	0.0
SRR1383453.19400	20100505_IGHV_left_44	0.0
SRR1383453.16181	20100505_IGHV_left_10	0.0
SRR1383453.19669	20100505_IGHV_left_22	0.7916666666666666
SRR1383453.18064	20100505_IGHV_left_14	0.0
SRR1383453.22222	20100505_IGHV_left_3	0.0
SRR1383453.16470	20100505_IGHV_left_10	0.0
SRR1383453.19488	20100505_IGHV_left_27	0.17391304347826086
SRR1383453.21988	20100505_IGHV_left_14	0.0
SRR1383453.20313	20100505_IGHV_left_11	0.0
SRR1383453.23154	20100505_IGHV_left_44	0.0
SRR1383453.24289	20100505_IGHV_left_20	0.08333333333333337
SRR1383453.26998	20100505_IGHV_left_2	0.04347826086956519
SRR1383453.24668	20100505_IGHV_left_2	0.0
SRR1383453.29035	20100505_IGHV_left_11	0.0
SRR1383453.24817	20100505_IGHV_left_2	0.0
SRR1383453.20479	20100505_IGHV_left_15	0.04166666666666663
SRR1383453.29525	20100505_IGHV_left_3	0.5769230769230769
