ID	PRIMER	ERROR
SRR1383452.530	20100505_IGHV_left_5	0.6521739130434783
SRR1383452.693	20100505_IGHV_left_15	0.75
SRR1383452.881	20100505_IGHV_left_5	0.6521739130434783
SRR1383452.1093	20100505_IGHV_left_3	0.0
SRR1383452.1706	20100505_IGHV_left_31	0.6538461538461539
SRR1383452.3702	20100505_IGHV_left_5	0.6086956521739131
SRR1383452.2872	20100505_IGHV_left_7	0.5769230769230769
SRR1383452.3928	20100505_IGHV_left_45	0.6
SRR1383452.4727	20100505_IGHV_left_17	0.5714285714285714
SRR1383452.5305	20100505_IGHV_left_4	0.6521739130434783
SRR1383452.6960	20100505_IGHV_left_38	0.6666666666666667
SRR1383452.2256	20100505_IGHV_left_43	0.6923076923076923
SRR1383452.4884	20100505_IGHV_left_6	0.6521739130434783
SRR1383452.4615	20100505_IGHV_left_5	0.0
SRR1383452.5611	20100505_IGHV_left_25	0.7692307692307692
SRR1383452.7078	20100505_IGHV_left_9	0.7083333333333333
SRR1383452.7160	20100505_IGHV_left_27	0.13043478260869568
SRR1383452.7914	20100505_IGHV_left_4	0.6956521739130435
SRR1383452.5639	20100505_IGHV_left_44	0.7307692307692308
SRR1383452.5982	20100505_IGHV_left_3	0.6923076923076923
SRR1383452.7516	20100505_IGHV_left_3	0.6153846153846154
SRR1383452.7828	20100505_IGHV_left_9	0.5833333333333333
SRR1383452.9501	20100505_IGHV_left_25	0.6923076923076923
SRR1383452.9591	20100505_IGHV_left_38	0.5714285714285714
SRR1383452.8536	20100505_IGHV_left_25	0.7307692307692308
SRR1383452.9975	20100505_IGHV_left_32	0.6521739130434783
SRR1383452.8414	20100505_IGHV_left_33	0.0
SRR1383452.10022	20100505_IGHV_left_44	0.6153846153846154
SRR1383452.9696	20100505_IGHV_left_43	0.07692307692307687
SRR1383452.11092	20100505_IGHV_left_25	0.6923076923076923
SRR1383452.10189	20100505_IGHV_left_14	0.0
SRR1383452.11560	20100505_IGHV_left_42	0.6086956521739131
SRR1383452.10249	20100505_IGHV_left_3	0.0
SRR1383452.12533	20100505_IGHV_left_42	0.6521739130434783
SRR1383452.12595	20100505_IGHV_left_44	0.5
SRR1383452.12753	20100505_IGHV_left_3	0.5384615384615384
SRR1383452.13268	20100505_IGHV_left_25	0.5769230769230769
SRR1383452.13546	20100505_IGHV_left_44	0.7307692307692308
SRR1383452.15659	20100505_IGHV_left_44	0.7692307692307692
SRR1383452.13381	20100505_IGHV_left_14	0.0
SRR1383452.16668	20100505_IGHV_left_31	0.7307692307692308
SRR1383452.14237	20100505_IGHV_left_3	0.6923076923076923
SRR1383452.12865	20100505_IGHV_left_43	0.6153846153846154
SRR1383452.16127	20100505_IGHV_left_27	0.4782608695652174
SRR1383452.12940	20100505_IGHV_left_17	0.7142857142857143
SRR1383452.14381	20100505_IGHV_left_14	0.0
SRR1383452.16711	20100505_IGHV_left_6	0.0
SRR1383452.15182	20100505_IGHV_left_21	0.5833333333333333
SRR1383452.16838	20100505_IGHV_left_1	0.0
